reuse_time,counts
1600,4945
1604,4898
1608,4820
1612,4793
1616,4787
1620,4796
1624,4748
1628,4779
1632,4697
1636,4797
1640,4709
1644,4775
1648,4734
1652,4743
1656,4795
1660,4747
1664,4848
1668,4761
1672,4784
1676,4735
1680,4826
1684,4681
1688,4714
1692,4690
1696,4637
1700,4762
1704,4801
1708,4694
1712,4660
1716,4580
1720,4535
1724,4444
1728,4400
1732,4417
1736,4347
1740,4288
1744,4281
1748,4227
1752,4127
1756,4019
1760,4024
1764,3910
1768,4026
1772,4003
1776,3837
1780,3875
1784,3791
1788,3698
1792,3724
1800,7487
1808,7417
1816,7280
1824,7386
1832,7380
1840,7473
1848,7549
1856,7506
1864,7499
1872,7646
1880,7754
1888,7880
1896,7936
1904,8011
1912,7954
1920,7911
1928,7842
1936,7913
1944,7815
1952,7762
1960,7669
1968,7537
1976,7430
1984,7595
1992,7538
2000,7479
2008,7289
2016,7259
2024,7285
2032,7164
2040,7236
2048,7529
2056,7248
2064,7381
2072,7456
2080,7615
2088,7580
2096,7534
2104,7527
2112,7436
2120,7590
2128,7358
2136,7251
2144,7236
2152,7376
2160,7189
2168,7213
2176,7202
2184,7264
2192,7110
2200,7258
2208,7084
2216,6933
2224,6747
2232,6491
2240,6422
2248,6020
2256,5913
2264,5390
2272,5212
2280,5145
2288,5093
2296,4687
2304,4576
2312,4554
2320,4390
2328,4154
2336,4285
2344,4182
2352,4141
2360,4164
2368,4011
2376,3935
2384,4093
2392,4095
2400,4065
2408,4054
2416,3960
2424,3929
2432,3930
2440,3952
2448,3678
2456,3900
2464,3816
2472,3773
2480,3942
2488,3766
2496,3886
2504,3842
2512,3740
2520,3886
2528,3803
2536,3887
2544,3785
2552,3843
2560,3808
2568,3692
2576,3747
2584,3852
2592,3763
2600,3614
2608,3769
2616,3641
2624,3605
2632,3589
2640,3603
2648,3685
2656,3655
2664,3576
2672,3562
2680,3505
2688,3604
2696,3614
2704,3626
2712,3642
2720,3650
2728,3622
2736,3671
2744,3662
2752,3819
2760,3626
2768,3719
2776,3805
2784,3750
2792,3755
2800,3828
2808,3725
2816,3755
2824,3696
2832,3735
2840,3696
2848,3672
2856,3582
2864,3645
2872,3624
2880,3637
2888,3537
2896,3662
2904,3616
2912,3648
2920,3546
2928,3586
2936,3521
2944,3489
2952,3627
2960,3468
2968,3515
2976,3510
2984,3366
2992,3461
3000,3537
3008,3315
3016,3367
3024,3417
3032,3351
3040,3366
3048,3289
3056,3203
3064,3230
3072,3258
3080,3240
3088,3177
3096,3233
3104,3225
3112,3216
3120,3179
3128,3170
3136,3131
3144,3193
3152,3121
3160,3185
3168,3163
3176,3225
3184,3243
3192,3119
3200,3140
3208,3145
3216,3079
3224,3060
3232,3191
3240,3120
3248,3095
3256,3158
3264,3205
3272,3258
3280,3049
3288,3202
3296,3199
3304,3160
3312,3268
3320,3292
3328,3349
3336,3248
3344,3357
3352,3312
3360,3235
3368,3329
3376,3400
3384,3372
3392,3349
3400,3321
3408,3371
3416,3369
3424,3283
3432,3382
3440,3278
3448,3455
3456,3441
3464,3284
3472,3207
3480,3280
3488,3220
3496,3205
3504,3037
3512,2985
3520,3103
3528,2887
3536,2926
3544,2931
3552,2827
3560,2766
3568,2698
3576,2652
3584,2591
3592,2466
3600,2568
3608,2532
3616,2494
3624,2453
3632,2546
3640,2432
3648,2408
3656,2360
3664,2435
3672,2271
3680,2384
3688,2418
3696,2453
3704,2348
3712,2365
3720,2451
3728,2292
3736,2426
3744,2457
3752,2501
3760,2432
3768,2483
3776,2500
3784,2542
3792,2408
3800,2446
3808,2484
3816,2425
3824,2426
3832,2475
3840,2385
3856,4751
3872,4603
3888,4501
3904,4315
3920,4264
3936,4289
3952,4156
3968,4154
3984,4085
4000,4044
4016,3905
4032,3906
4048,3916
4064,3670
4080,3590
4096,3507
4112,3484
4128,3520
4144,3288
4160,3286
4176,3422
4192,3293
4208,3208
4224,3282
4240,3158
4256,3105
4272,3192
4288,3171
4304,3226
4320,3126
4336,3188
4352,3306
4368,3345
4384,3539
4400,3642
4416,3894
4432,4037
4448,4126
4464,4087
4480,4184
4496,4163
4512,3765
4528,3542
4544,3419
4560,3271
4576,2976
4592,2988
4608,2704
4624,2668
4640,2646
4656,2687
4672,2661
4688,2668
4704,2742
4720,2747
4736,2865
4752,3118
4768,3206
4784,3135
4800,3227
4816,3249
4832,3210
4848,2998
4864,2893
4880,2760
4896,2701
4912,2578
4928,2535
4944,2465
4960,2379
4976,2295
4992,2416
5008,2250
5024,2302
5040,2228
5056,2276
5072,2262
5088,2227
5104,2155
5120,2156
5136,2221
5152,2195
5168,2294
5184,2234
5200,2159
5216,2156
5232,2319
5248,2271
5264,2257
5280,2303
5296,2270
5312,2237
5328,2203
5344,2243
5360,2257
5376,2244
5392,2188
5408,2220
5424,2256
5440,2278
5456,2259
5472,2366
5488,2296
5504,2325
5520,2408
5536,2438
5552,2267
5568,2284
5584,2248
5600,2160
5616,2229
5632,2119
5648,2126
5664,2122
5680,2070
5696,2084
5712,2093
5728,2071
5744,1913
5760,2067
5776,2027
5792,2013
5808,2060
5824,2082
5840,2039
5856,2062
5872,1999
5888,2086
5904,2118
5920,2047
5936,2079
5952,2205
5968,2188
5984,2230
6000,2299
6016,2325
6032,2182
6048,2298
6064,2315
6080,2195
6096,2136
6112,2088
6128,2184
6144,2013
6160,2042
6176,1978
6192,1970
6208,1995
6224,1907
6240,1883
6256,1807
6272,1876
6288,1727
6304,1787
6320,1789
6336,1755
6352,1743
6368,1677
6384,1749
6400,1752
6416,1701
6432,1782
6448,1691
6464,1691
6480,1708
6496,1640
6512,1681
6528,1687
6544,1699
6560,1684
6576,1716
6592,1586
6608,1684
6624,1715
6640,1656
6656,1658
6672,1748
6688,1706
6704,1760
6720,1768
6736,1756
6752,1714
6768,1730
6784,1805
6800,1795
6816,1768
6832,1826
6848,1744
6864,1793
6880,1792
6896,1734
6912,1686
6928,1758
6944,1763
6960,1777
6976,1747
6992,1762
7008,1742
7024,1745
7040,1732
7056,1665
7072,1704
7088,1710
7104,1579
7120,1675
7136,1655
7152,1626
7168,1607
7184,1562
7200,1715
7216,1622
7232,1649
7248,1575
7264,1655
7280,1469
7296,1515
7312,1486
7328,1504
7344,1419
7360,1490
7376,1369
7392,1348
7408,1346
7424,1341
7440,1366
7456,1319
7472,1279
7488,1294
7504,1264
7520,1271
7536,1228
7552,1262
7568,1202
7584,1210
7600,1181
7616,1207
7632,1184
7648,1152
7664,1114
7680,1106
7696,1160
7712,1091
7728,1151
7744,1150
7760,1161
7776,1150
7792,1105
7808,1111
7824,1144
7840,1149
7856,1128
7872,1119
7888,1069
7904,1165
7920,1144
7936,1179
7968,2305
8000,2238
8032,2318
8064,2303
8096,2234
8128,2229
8160,2218
8192,2185
8224,2120
8256,2230
8288,2258
8320,2124
8352,2275
8384,2111
8416,2156
8448,2207
8480,2250
8512,2345
8544,2433
8576,2441
8608,2459
8640,2377
8672,2358
8704,2380
8736,2416
8768,2396
8800,2331
8832,2314
8864,2301
8896,2298
8928,2232
8960,2189
8992,2175
9024,2083
9056,1988
9088,1898
9120,1898
9152,1709
9184,1723
9216,1772
9248,1601
9280,1603
9312,1603
9344,1622
9376,1583
9408,1582
9440,1599
9472,1616
9504,1620
9536,1683
9568,1686
9600,1722
9632,1768
9664,1740
9696,1764
9728,1744
9760,1700
9792,1658
9824,1654
9856,1655
9888,1590
9920,1652
9952,1645
9984,1625
10016,1599
10048,1537
10080,1585
10112,1604
10144,1584
10176,1578
10208,1621
10240,1623
10272,1589
10304,1536
10336,1496
10368,1392
10400,1326
10432,1373
10464,1396
10496,1350
10528,1432
10560,1448
10592,1385
10624,1283
10656,1353
10688,1345
10720,1304
10752,1321
10784,1192
10816,1218
10848,1308
10880,1241
10912,1239
10944,1225
10976,1241
11008,1282
11040,1259
11072,1288
11104,1246
11136,1213
11168,1194
11200,1214
11232,1410
11264,1289
11296,1315
11328,1209
11360,1199
11392,1095
11424,1095
11456,1118
11488,1055
11520,1089
11552,1115
11584,1118
11616,1090
11648,1054
11680,1015
11712,1081
11744,1090
11776,1056
11808,942
